Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank
IIT (ISM) Dhanbad,"Engineering Physics (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),3134,3134
IIT (ISM) Dhanbad,"Engineering Physics (4 Years, B.Tech)",AI,ST,Gender-Neutral,1350,1368
IIT (ISM) Dhanbad,"Environmental Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,11602,14372
IIT (ISM) Dhanbad,"Environmental Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),20318,23853
IIT (ISM) Dhanbad,"Environmental Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,1992,2109
IIT (ISM) Dhanbad,"Environmental Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),3940,3940
IIT (ISM) Dhanbad,"Environmental Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,4705,5580
IIT (ISM) Dhanbad,"Environmental Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),9024,9749
IIT (ISM) Dhanbad,"Environmental Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,2852,3188
IIT (ISM) Dhanbad,"Environmental Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),4142,4142
IIT (ISM) Dhanbad,"Environmental Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,1386,1482
IIT (ISM) Dhanbad,"Environmental Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),2035,2035
IIT (ISM) Dhanbad,"Mathematics and Computing (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,2297,4014
IIT (ISM) Dhanbad,"Mathematics and Computing (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),8073,9672
IIT (ISM) Dhanbad,"Mathematics and Computing (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,215,215
IIT (ISM) Dhanbad,"Mathematics and Computing (4 Years, B.Tech)",AI,OPEN (PwD),Female-only (including Supernumerary),310P,310P
IIT (ISM) Dhanbad,"Mathematics and Computing (4 Years, B.Tech)",AI,EWS,Gender-Neutral,519,566
IIT (ISM) Dhanbad,"Mathematics and Computing (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),1601,1601
IIT (ISM) Dhanbad,"Mathematics and Computing (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,1292,1627
IIT (ISM) Dhanbad,"Mathematics and Computing (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),3445,3964
IIT (ISM) Dhanbad,"Mathematics and Computing (4 Years, B.Tech)",AI,SC,Gender-Neutral,713,988
IIT (ISM) Dhanbad,"Mathematics and Computing (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),1675,1675
IIT (ISM) Dhanbad,"Mathematics and Computing (4 Years, B.Tech)",AI,ST,Gender-Neutral,382,618
IIT (ISM) Dhanbad,"Mathematics and Computing (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),731,731
IIT (ISM) Dhanbad,"Mechanical Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,7261,9325
IIT (ISM) Dhanbad,"Mechanical Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),16086,19276
IIT (ISM) Dhanbad,"Mechanical Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,1170,1462
IIT (ISM) Dhanbad,"Mechanical Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),2743,2948
IIT (ISM) Dhanbad,"Mechanical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,2839,3656
IIT (ISM) Dhanbad,"Mechanical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),6941,7644
IIT (ISM) Dhanbad,"Mechanical Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,1304,2192
IIT (ISM) Dhanbad,"Mechanical Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),3166,3321
IIT (ISM) Dhanbad,"Mechanical Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,784,979
IIT (ISM) Dhanbad,"Mechanical Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),1430,1557
IIT (ISM) Dhanbad,"Mineral and Metallurgical Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,10891,12957
IIT (ISM) Dhanbad,"Mineral and Metallurgical Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),21574,23583
IIT (ISM) Dhanbad,"Mineral and Metallurgical Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,1788,1883
IIT (ISM) Dhanbad,"Mineral and Metallurgical Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),3596,3596
IIT (ISM) Dhanbad,"Mineral and Metallurgical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,4755,5197
IIT (ISM) Dhanbad,"Mineral and Metallurgical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),7501,8428
IIT (ISM) Dhanbad,"Mineral and Metallurgical Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,2025,2825
IIT (ISM) Dhanbad,"Mineral and Metallurgical Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),4059,4059
IIT (ISM) Dhanbad,"Mineral and Metallurgical Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,1259,1354
IIT (ISM) Dhanbad,"Mineral and Metallurgical Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),1932,1932
IIT (ISM) Dhanbad,"Mining Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,12488,14096
IIT (ISM) Dhanbad,"Mining Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),22996,24011
IIT (ISM) Dhanbad,"Mining Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,1904,2003
IIT (ISM) Dhanbad,"Mining Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),3793,3807
IIT (ISM) Dhanbad,"Mining Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,3679,5078
IIT (ISM) Dhanbad,"Mining Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),8249,9620
IIT (ISM) Dhanbad,"Mining Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,2334,3018
IIT (ISM) Dhanbad,"Mining Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),3745,4048
IIT (ISM) Dhanbad,"Mining Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,150,1255
IIT (ISM) Dhanbad,"Mining Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),1568,1568
IIT (ISM) Dhanbad,"Mining Machinery Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,9786,14567
IIT (ISM) Dhanbad,"Mining Machinery Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),23877,24662
IIT (ISM) Dhanbad,"Mining Machinery Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,2025,2221
IIT (ISM) Dhanbad,"Mining Machinery Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),3623,3623
IIT (ISM) Dhanbad,"Mining Machinery Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,4865,5462
IIT (ISM) Dhanbad,"Mining Machinery Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),9593,9767
IIT (ISM) Dhanbad,"Mining Machinery Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,2680,3096
IIT (ISM) Dhanbad,"Mining Machinery Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),4114,4124
IIT (ISM) Dhanbad,"Mining Machinery Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,981,1301
IIT (ISM) Dhanbad,"Mining Machinery Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),2002,2002
IIT (ISM) Dhanbad,"Petroleum Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,9151,12136
IIT (ISM) Dhanbad,"Petroleum Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),20322,22975
IIT (ISM) Dhanbad,"Petroleum Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,1596,1702
IIT (ISM) Dhanbad,"Petroleum Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),3306,3313
IIT (ISM) Dhanbad,"Petroleum Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,3377,4580
IIT (ISM) Dhanbad,"Petroleum Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),6991,9036
IIT (ISM) Dhanbad,"Petroleum Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,2143,2624
IIT (ISM) Dhanbad,"Petroleum Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),2337,3958
IIT (ISM) Dhanbad,"Petroleum Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,963,1122
IIT (ISM) Dhanbad,"Petroleum Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),1553,1553
IIT (ISM) Dhanbad,"Physical Science (5 Years, Integrated Bachelor of Science-Master of Science)",AI,OPEN,Gender-Neutral,13475,15891
IIT (ISM) Dhanbad,"Physical Science (5 Years, Integrated Bachelor of Science-Master of Science)",AI,OPEN,Female-only (including Supernumerary),25110,25549
IIT (ISM) Dhanbad,"Physical Science (5 Years, Integrated Bachelor of Science-Master of Science)",AI,EWS,Gender-Neutral,2370,2396
IIT (ISM) Dhanbad,"Physical Science (5 Years, Integrated Bachelor of Science-Master of Science)",AI,OBC-NCL,Gender-Neutral,5723,6191
IIT (ISM) Dhanbad,"Physical Science (5 Years, Integrated Bachelor of Science-Master of Science)",AI,OBC-NCL,Female-only (including Supernumerary),9750,9750
IIT (ISM) Dhanbad,"Physical Science (5 Years, Integrated Bachelor of Science-Master of Science)",AI,SC,Gender-Neutral,3109,3291
IIT (ISM) Dhanbad,"Physical Science (5 Years, Integrated Bachelor of Science-Master of Science)",AI,SC,Female-only (including Supernumerary),4386,4386
IIT (ISM) Dhanbad,"Physical Science (5 Years, Integrated Bachelor of Science-Master of Science)",AI,ST,Gender-Neutral,1413,1506
IIT Ropar,"Artificial Intelligence and Data Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,2389,3245
IIT Ropar,"Artificial Intelligence and Data Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),5982,7458
IIT Ropar,"Artificial Intelligence and Data Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,214,232
IIT Ropar,"Artificial Intelligence and Data Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,431,516
IIT Ropar,"Artificial Intelligence and Data Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),1302,1571
IIT Ropar,"Artificial Intelligence and Data Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,1120,1541
IIT Ropar,"Artificial Intelligence and Data Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),3557,4293
IIT Ropar,"Artificial Intelligence and Data Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,656,1020
IIT Ropar,"Artificial Intelligence and Data Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),1705,1854
IIT Ropar,"Artificial Intelligence and Data Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,385,453
IIT Ropar,"Artificial Intelligence and Data Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),514,514
IIT Ropar,"Chemical Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,8163,9587
IIT Ropar,"Chemical Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),16373,16450
IIT Ropar,"Chemical Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,1421,1606
IIT Ropar,"Chemical Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),2933,2933
IIT Ropar,"Chemical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,3095,3836
IIT Ropar,"Chemical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),7167,7709
IIT Ropar,"Chemical Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,2190,2466
IIT Ropar,"Chemical Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),3335,3335
IIT Ropar,"Chemical Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,1104,1117
IIT Ropar,"Chemical Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),1774,1774
IIT Ropar,"Civil Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,9142,10796
IIT Ropar,"Civil Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),19804,20462
IIT Ropar,"Civil Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,1688,1764
IIT Ropar,"Civil Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),3079,3079
IIT Ropar,"Civil Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,4229,4263
IIT Ropar,"Civil Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),8246,8254
IIT Ropar,"Civil Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,1899,2437
IIT Ropar,"Civil Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),3600,3600
IIT Ropar,"Civil Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,859,1040
IIT Ropar,"Civil Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),1232,1232
IIT Ropar,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,1477,2376
IIT Ropar,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),3820,6721
IIT Ropar,"Computer Science and Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,26,136
IIT Ropar,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,289,444
IIT Ropar,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),834,1052
IIT Ropar,"Computer Science and Engineering (4 Years, B.Tech)",AI,EWS (PwD),Gender-Neutral,29P,29P
IIT Ropar,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,696,1233
IIT Ropar,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),2668,3550
IIT Ropar,"Computer Science and Engineering (4 Years, B.Tech)",AI,OBC-NCL (PwD),Gender-Neutral,50P,118P
IIT Ropar,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,346,591
IIT Ropar,"Computer Science and Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),778,1389
IIT Ropar,"Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,267,330
IIT Ropar,"Computer Science and Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),603,655
IIT Ropar,"Digital Agriculture (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,9339,13148
IIT Ropar,"Digital Agriculture (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),21565,23540
IIT Ropar,"Digital Agriculture (4 Years, B.Tech)",AI,EWS,Gender-Neutral,2303,2317
IIT Ropar,"Digital Agriculture (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,4401,5523
IIT Ropar,"Digital Agriculture (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),9118,9118
IIT Ropar,"Digital Agriculture (4 Years, B.Tech)",AI,SC,Gender-Neutral,3200,3201
IIT Ropar,"Digital Agriculture (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),3652,3652
IIT Ropar,"Digital Agriculture (4 Years, B.Tech)",AI,ST,Gender-Neutral,1409,1409
IIT Ropar,"Electrical Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,3940,5714
IIT Ropar,"Electrical Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),8828,13257
IIT Ropar,"Electrical Engineering (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,166P,166P
IIT Ropar,"Electrical Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,735,1001
IIT Ropar,"Electrical Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),1798,2027
IIT Ropar,"Electrical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,1552,2829
IIT Ropar,"Electrical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),5137,6381
IIT Ropar,"Electrical Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,1024,1663
IIT Ropar,"Electrical Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),1855,2271
IIT Ropar,"Electrical Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,573,839
IIT Ropar,"Electrical Engineering (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),1223,1265
IIT Ropar,"Electrical Engineering (Integrated Circuit Design and Technology) (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,4633,5217
IIT Ropar,"Electrical Engineering (Integrated Circuit Design and Technology) (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),9429,9891
IIT Ropar,"Electrical Engineering (Integrated Circuit Design and Technology) (4 Years, B.Tech)",AI,EWS,Gender-Neutral,724,858
IIT Ropar,"Electrical Engineering (Integrated Circuit Design and Technology) (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,2168,2487
IIT Ropar,"Electrical Engineering (Integrated Circuit Design and Technology) (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),6307,6307
IIT Ropar,"Electrical Engineering (Integrated Circuit Design and Technology) (4 Years, B.Tech)",AI,SC,Gender-Neutral,1258,1383
IIT Ropar,"Electrical Engineering (Integrated Circuit Design and Technology) (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),2366,2366
IIT Ropar,"Electrical Engineering (Integrated Circuit Design and Technology) (4 Years, B.Tech)",AI,ST,Gender-Neutral,852,852
IIT Ropar,"Engineering Physics (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,7827,8446
IIT Ropar,"Engineering Physics (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),18285,19091
IIT Ropar,"Engineering Physics (4 Years, B.Tech)",AI,EWS,Gender-Neutral,1701,1708
IIT Ropar,"Engineering Physics (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,4132,4301
IIT Ropar,"Engineering Physics (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),8224,8224
IIT Ropar,"Engineering Physics (4 Years, B.Tech)",AI,SC,Gender-Neutral,2464,2495
IIT Ropar,"Engineering Physics (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),3607,3607
IIT Ropar,"Engineering Physics (4 Years, B.Tech)",AI,ST,Gender-Neutral,1323,1415
IIT Ropar,"Mathematics and Computing (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,2122,3817
IIT Ropar,"Mathematics and Computing (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),7735,8968
IIT Ropar,"Mathematics and Computing (4 Years, B.Tech)",AI,OPEN (PwD),Gender-Neutral,49P,258P
IIT Ropar,"Mathematics and Computing (4 Years, B.Tech)",AI,EWS,Gender-Neutral,467,658
IIT Ropar,"Mathematics and Computing (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),1183,1352
IIT Ropar,"Mathematics and Computing (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,1253,1920
IIT Ropar,"Mathematics and Computing (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),3766,4915
IIT Ropar,"Mathematics and Computing (4 Years, B.Tech)",AI,SC,Gender-Neutral,874,1191
IIT Ropar,"Mathematics and Computing (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),1638,1873
IIT Ropar,"Mathematics and Computing (4 Years, B.Tech)",AI,ST,Gender-Neutral,539,741
IIT Ropar,"Mathematics and Computing (4 Years, B.Tech)",AI,ST,Female-only (including Supernumerary),1001,1001
IIT Ropar,"Mechanical Engineering (4 Years, B.Tech)",AI,OPEN,Gender-Neutral,6904,8063
IIT Ropar,"Mechanical Engineering (4 Years, B.Tech)",AI,OPEN,Female-only (including Supernumerary),14534,16667
IIT Ropar,"Mechanical Engineering (4 Years, B.Tech)",AI,EWS,Gender-Neutral,1255,1393
IIT Ropar,"Mechanical Engineering (4 Years, B.Tech)",AI,EWS,Female-only (including Supernumerary),2638,2756
IIT Ropar,"Mechanical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Gender-Neutral,3168,3686
IIT Ropar,"Mechanical Engineering (4 Years, B.Tech)",AI,OBC-NCL,Female-only (including Supernumerary),7807,8365
IIT Ropar,"Mechanical Engineering (4 Years, B.Tech)",AI,SC,Gender-Neutral,1865,2107
IIT Ropar,"Mechanical Engineering (4 Years, B.Tech)",AI,SC,Female-only (including Supernumerary),3545,3597
IIT Ropar,"Mechanical Engineering (4 Years, B.Tech)",AI,ST,Gender-Neutral,980,1065
